"generative.model";"replicate";"node_from";"node_to";"value"
"dd01";1;"sp24";"sp28";0
"dd01";1;"sp24";"sp29";0
"dd01";1;"sp24";"sp30";0,443082448698292
"dd01";1;"sp25";"sp01";0
"dd01";1;"sp25";"sp02";0
"dd01";1;"sp25";"sp03";0
"dd01";1;"sp25";"sp04";0
"dd01";1;"sp25";"sp05";0
"dd01";1;"sp25";"sp06";0
"dd01";1;"sp25";"sp07";0
"dd01";1;"sp25";"sp08";0,0454362866230496
"dd01";1;"sp25";"sp09";0
"dd01";1;"sp25";"sp10";0
"dd01";1;"sp25";"sp11";0
"dd01";1;"sp25";"sp12";0
"dd01";1;"sp25";"sp13";0
"dd01";1;"sp25";"sp14";0
"dd01";1;"sp25";"sp15";0
"dd01";1;"sp25";"sp16";0
"dd01";1;"sp25";"sp17";0
"dd01";1;"sp25";"sp18";0
"dd01";1;"sp25";"sp19";0
"dd01";1;"sp25";"sp20";0
"dd01";1;"sp25";"sp21";0
"dd01";1;"sp25";"sp22";0
"dd01";1;"sp25";"sp23";0
"dd01";1;"sp25";"sp24";0
"dd01";1;"sp25";"sp25";1
"dd01";1;"sp25";"sp26";0
"dd01";1;"sp25";"sp27";0
"dd01";1;"sp25";"sp28";0
"dd01";1;"sp25";"sp29";0
"dd01";1;"sp25";"sp30";0
"dd01";1;"sp26";"sp01";0
"dd01";1;"sp26";"sp02";0
"dd01";1;"sp26";"sp03";0
"dd01";1;"sp26";"sp04";0
"dd01";1;"sp26";"sp05";0
"dd01";1;"sp26";"sp06";0
"dd01";1;"sp26";"sp07";0
"dd01";1;"sp26";"sp08";0
"dd01";1;"sp26";"sp09";0
"dd01";1;"sp26";"sp10";0
"dd01";1;"sp26";"sp11";0
"dd01";1;"sp26";"sp12";0
"dd01";1;"sp26";"sp13";0
"dd01";1;"sp26";"sp14";0
"dd01";1;"sp26";"sp15";0
"dd01";1;"sp26";"sp16";0,186083674184861
"dd01";1;"sp26";"sp17";0
"dd01";1;"sp26";"sp18";0
"dd01";1;"sp26";"sp19";0
"dd01";1;"sp26";"sp20";0
"dd01";1;"sp26";"sp21";0
"dd01";1;"sp26";"sp22";0
"dd01";1;"sp26";"sp23";0
"dd01";1;"sp26";"sp24";0
"dd01";1;"sp26";"sp25";0
"dd01";1;"sp26";"sp26";1
"dd01";1;"sp26";"sp27";0,426589512939114
"dd01";1;"sp26";"sp28";0
"dd01";1;"sp26";"sp29";0
"dd01";1;"sp26";"sp30";0
"dd01";1;"sp27";"sp01";0
"dd01";1;"sp27";"sp02";0
"dd01";1;"sp27";"sp03";0
"dd01";1;"sp27";"sp04";0
"dd01";1;"sp27";"sp05";0
"dd01";1;"sp27";"sp06";0
"dd01";1;"sp27";"sp07";0
"dd01";1;"sp27";"sp08";0
"dd01";1;"sp27";"sp09";0
"dd01";1;"sp27";"sp10";0
"dd01";1;"sp27";"sp11";0
"dd01";1;"sp27";"sp12";0
"dd01";1;"sp27";"sp13";0
"dd01";1;"sp27";"sp14";0
"dd01";1;"sp27";"sp15";0
"dd01";1;"sp27";"sp16";0
"dd01";1;"sp27";"sp17";0
"dd01";1;"sp27";"sp18";0
"dd01";1;"sp27";"sp19";0
"dd01";1;"sp27";"sp20";0
"dd01";1;"sp27";"sp21";0,0542825697586015
"dd01";1;"sp27";"sp22";0
"dd01";1;"sp27";"sp23";0
"dd01";1;"sp27";"sp24";0
"dd01";1;"sp27";"sp25";0
"dd01";1;"sp27";"sp26";0,305754148706832
"dd01";1;"sp27";"sp27";1
"dd01";1;"sp27";"sp28";0,975386943530261
"dd01";1;"sp27";"sp29";0
"dd01";1;"sp27";"sp30";0
"dd01";1;"sp28";"sp01";0
"dd01";1;"sp28";"sp02";0
"dd01";1;"sp28";"sp03";0
"dd01";1;"sp28";"sp04";0
"dd01";1;"sp28";"sp05";0
"dd01";1;"sp28";"sp06";0
"dd01";1;"sp28";"sp07";0
"dd01";1;"sp28";"sp08";0
"dd01";1;"sp28";"sp09";0
"dd01";1;"sp28";"sp10";0
"dd01";1;"sp28";"sp11";0
"dd01";1;"sp28";"sp12";0
"dd01";1;"sp28";"sp13";0
"dd01";1;"sp28";"sp14";0,697468809157985
"dd01";1;"sp28";"sp15";0
"dd01";1;"sp28";"sp16";0
"dd01";1;"sp28";"sp17";0
"dd01";1;"sp28";"sp18";0
"dd01";1;"sp28";"sp19";0
"dd01";1;"sp28";"sp20";0
"dd01";1;"sp28";"sp21";0
"dd01";1;"sp28";"sp22";0
"dd01";1;"sp28";"sp23";0
"dd01";1;"sp28";"sp24";0
"dd01";1;"sp28";"sp25";0
"dd01";1;"sp28";"sp26";0
"dd01";1;"sp28";"sp27";0,479069988593372
"dd01";1;"sp28";"sp28";1
"dd01";1;"sp28";"sp29";0
"dd01";1;"sp28";"sp30";0
"dd01";1;"sp29";"sp01";0
"dd01";1;"sp29";"sp02";0
"dd01";1;"sp29";"sp03";0
"dd01";1;"sp29";"sp04";0
"dd01";1;"sp29";"sp05";0
"dd01";1;"sp29";"sp06";0
"dd01";1;"sp29";"sp07";0
"dd01";1;"sp29";"sp08";0
"dd01";1;"sp29";"sp09";0
"dd01";1;"sp29";"sp10";0
"dd01";1;"sp29";"sp11";0
"dd01";1;"sp29";"sp12";0
"dd01";1;"sp29";"sp13";0,979064595690552
"dd01";1;"sp29";"sp14";0
"dd01";1;"sp29";"sp15";0
"dd01";1;"sp29";"sp16";0
"dd01";1;"sp29";"sp17";0
"dd01";1;"sp29";"sp18";0
"dd01";1;"sp29";"sp19";0
"dd01";1;"sp29";"sp20";0,734316158564196
"dd01";1;"sp29";"sp21";0
"dd01";1;"sp29";"sp22";0
"dd01";1;"sp29";"sp23";0,712957209123926
"dd01";1;"sp29";"sp24";0
"dd01";1;"sp29";"sp25";0
"dd01";1;"sp29";"sp26";0
"dd01";1;"sp29";"sp27";0
"dd01";1;"sp29";"sp28";0
"dd01";1;"sp29";"sp29";1
"dd01";1;"sp29";"sp30";0
"dd01";1;"sp30";"sp01";0
"dd01";1;"sp30";"sp02";0
"dd01";1;"sp30";"sp03";0
"dd01";1;"sp30";"sp04";0
"dd01";1;"sp30";"sp05";0
"dd01";1;"sp30";"sp06";0
"dd01";1;"sp30";"sp07";0
"dd01";1;"sp30";"sp08";0
"dd01";1;"sp30";"sp09";0
"dd01";1;"sp30";"sp10";0
"dd01";1;"sp30";"sp11";0
"dd01";1;"sp30";"sp12";0
"dd01";1;"sp30";"sp13";0
"dd01";1;"sp30";"sp14";0
"dd01";1;"sp30";"sp15";0
"dd01";1;"sp30";"sp16";0
"dd01";1;"sp30";"sp17";0
"dd01";1;"sp30";"sp18";0
"dd01";1;"sp30";"sp19";0
"dd01";1;"sp30";"sp20";0
"dd01";1;"sp30";"sp21";0
"dd01";1;"sp30";"sp22";0
"dd01";1;"sp30";"sp23";0
"dd01";1;"sp30";"sp24";0,140135267323994
"dd01";1;"sp30";"sp25";0
"dd01";1;"sp30";"sp26";0
"dd01";1;"sp30";"sp27";0
"dd01";1;"sp30";"sp28";0
"dd01";1;"sp30";"sp29";0
"dd01";1;"sp30";"sp30";1
"dd01";2;"sp01";"sp01";1
"dd01";2;"sp01";"sp02";0
"dd01";2;"sp01";"sp03";0
"dd01";2;"sp01";"sp04";0
"dd01";2;"sp01";"sp05";0
"dd01";2;"sp01";"sp06";0
"dd01";2;"sp01";"sp07";0
"dd01";2;"sp01";"sp08";0
"dd01";2;"sp01";"sp09";0
"dd01";2;"sp01";"sp10";0,327291894291888
"dd01";2;"sp01";"sp11";0
"dd01";2;"sp01";"sp12";0
"dd01";2;"sp01";"sp13";0
"dd01";2;"sp01";"sp14";0
"dd01";2;"sp01";"sp15";0
"dd01";2;"sp01";"sp16";0
"dd01";2;"sp01";"sp17";0
"dd01";2;"sp01";"sp18";0
"dd01";2;"sp01";"sp19";0
"dd01";2;"sp01";"sp20";0
"dd01";2;"sp01";"sp21";0
"dd01";2;"sp01";"sp22";0
"dd01";2;"sp01";"sp23";0
"dd01";2;"sp01";"sp24";0
"dd01";2;"sp01";"sp25";0
"dd01";2;"sp01";"sp26";0
"dd01";2;"sp01";"sp27";0
"dd01";2;"sp01";"sp28";0
"dd01";2;"sp01";"sp29";0
"dd01";2;"sp01";"sp30";0
"dd01";2;"sp02";"sp01";0
"dd01";2;"sp02";"sp02";1
"dd01";2;"sp02";"sp03";0
"dd01";2;"sp02";"sp04";0
"dd01";2;"sp02";"sp05";0,659598280257755
"dd01";2;"sp02";"sp06";0
"dd01";2;"sp02";"sp07";0
"dd01";2;"sp02";"sp08";0
"dd01";2;"sp02";"sp09";0
"dd01";2;"sp02";"sp10";0
"dd01";2;"sp02";"sp11";0
"dd01";2;"sp02";"sp12";0
"dd01";2;"sp02";"sp13";0
"dd01";2;"sp02";"sp14";0
"dd01";2;"sp02";"sp15";0
"dd01";2;"sp02";"sp16";0
"dd01";2;"sp02";"sp17";0
"dd01";2;"sp02";"sp18";0
"dd01";2;"sp02";"sp19";0
"dd01";2;"sp02";"sp20";0
"dd01";2;"sp02";"sp21";0
"dd01";2;"sp02";"sp22";0
"dd01";2;"sp02";"sp23";0,304675398166895
"dd01";2;"sp02";"sp24";0
"dd01";2;"sp02";"sp25";0,137450301543265
"dd01";2;"sp02";"sp26";0
"dd01";2;"sp02";"sp27";0
"dd01";2;"sp02";"sp28";0
"dd01";2;"sp02";"sp29";0
"dd01";2;"sp02";"sp30";0
"dd01";2;"sp03";"sp01";0
"dd01";2;"sp03";"sp02";0
"dd01";2;"sp03";"sp03";1
"dd01";2;"sp03";"sp04";0
"dd01";2;"sp03";"sp05";0
"dd01";2;"sp03";"sp06";0
"dd01";2;"sp03";"sp07";0
"dd01";2;"sp03";"sp08";0
"dd01";2;"sp03";"sp09";0
"dd01";2;"sp03";"sp10";0,241040787430451
"dd01";2;"sp03";"sp11";0
"dd01";2;"sp03";"sp12";0
"dd01";2;"sp03";"sp13";0
"dd01";2;"sp03";"sp14";0,877688235119629
"dd01";2;"sp03";"sp15";0,765179968185655
"dd01";2;"sp03";"sp16";0
"dd01";2;"sp03";"sp17";0
"dd01";2;"sp03";"sp18";0
"dd01";2;"sp03";"sp19";0
"dd01";2;"sp03";"sp20";0
"dd01";2;"sp03";"sp21";0
"dd01";2;"sp03";"sp22";0,109874352492808
"dd01";2;"sp03";"sp23";0
"dd01";2;"sp03";"sp24";0
"dd01";2;"sp03";"sp25";0
"dd01";2;"sp03";"sp26";0
"dd01";2;"sp03";"sp27";0
"dd01";2;"sp03";"sp28";0
"dd01";2;"sp03";"sp29";0
"dd01";2;"sp03";"sp30";0
"dd01";2;"sp04";"sp01";0
"dd01";2;"sp04";"sp02";0
"dd01";2;"sp04";"sp03";0
"dd01";2;"sp04";"sp04";1
"dd01";2;"sp04";"sp05";0
"dd01";2;"sp04";"sp06";0,622653699981938
"dd01";2;"sp04";"sp07";0
"dd01";2;"sp04";"sp08";0
"dd01";2;"sp04";"sp09";0
"dd01";2;"sp04";"sp10";0
"dd01";2;"sp04";"sp11";0
"dd01";2;"sp04";"sp12";0
"dd01";2;"sp04";"sp13";0
"dd01";2;"sp04";"sp14";0
"dd01";2;"sp04";"sp15";0
"dd01";2;"sp04";"sp16";0
"dd01";2;"sp04";"sp17";0
"dd01";2;"sp04";"sp18";0
"dd01";2;"sp04";"sp19";0
"dd01";2;"sp04";"sp20";0
"dd01";2;"sp04";"sp21";0
"dd01";2;"sp04";"sp22";0
"dd01";2;"sp04";"sp23";0
"dd01";2;"sp04";"sp24";0
"dd01";2;"sp04";"sp25";0
"dd01";2;"sp04";"sp26";0
"dd01";2;"sp04";"sp27";0
"dd01";2;"sp04";"sp28";0
"dd01";2;"sp04";"sp29";0
"dd01";2;"sp04";"sp30";0
"dd01";2;"sp05";"sp01";0
"dd01";2;"sp05";"sp02";1,17536712225792
"dd01";2;"sp05";"sp03";0
"dd01";2;"sp05";"sp04";0
"dd01";2;"sp05";"sp05";1
"dd01";2;"sp05";"sp06";0
"dd01";2;"sp05";"sp07";0
"dd01";2;"sp05";"sp08";0
"dd01";2;"sp05";"sp09";0,2057688191151
"dd01";2;"sp05";"sp10";0
"dd01";2;"sp05";"sp11";0
"dd01";2;"sp05";"sp12";0
"dd01";2;"sp05";"sp13";0
"dd01";2;"sp05";"sp14";0
"dd01";2;"sp05";"sp15";0
"dd01";2;"sp05";"sp16";0,439442749320997
"dd01";2;"sp05";"sp17";0
"dd01";2;"sp05";"sp18";0
"dd01";2;"sp05";"sp19";0
"dd01";2;"sp05";"sp20";0
"dd01";2;"sp05";"sp21";0
"dd01";2;"sp05";"sp22";0
"dd01";2;"sp05";"sp23";0
"dd01";2;"sp05";"sp24";0,55066230033027
"dd01";2;"sp05";"sp25";0
"dd01";2;"sp05";"sp26";0
"dd01";2;"sp05";"sp27";0
"dd01";2;"sp05";"sp28";0
"dd01";2;"sp05";"sp29";0
"dd01";2;"sp05";"sp30";0
"dd01";2;"sp06";"sp01";0
"dd01";2;"sp06";"sp02";0
"dd01";2;"sp06";"sp03";0
"dd01";2;"sp06";"sp04";0,657590166665367
"dd01";2;"sp06";"sp05";0
"dd01";2;"sp06";"sp06";1
"dd01";2;"sp06";"sp07";0
"dd01";2;"sp06";"sp08";0
"dd01";2;"sp06";"sp09";0
"dd01";2;"sp06";"sp10";0
"dd01";2;"sp06";"sp11";0
"dd01";2;"sp06";"sp12";0
"dd01";2;"sp06";"sp13";0
"dd01";2;"sp06";"sp14";0
"dd01";2;"sp06";"sp15";0
"dd01";2;"sp06";"sp16";0
"dd01";2;"sp06";"sp17";0
"dd01";2;"sp06";"sp18";0,427804479791025
"dd01";2;"sp06";"sp19";0
"dd01";2;"sp06";"sp20";0
"dd01";2;"sp06";"sp21";0
"dd01";2;"sp06";"sp22";0
"dd01";2;"sp06";"sp23";0
"dd01";2;"sp06";"sp24";0
"dd01";2;"sp06";"sp25";0
"dd01";2;"sp06";"sp26";0
"dd01";2;"sp06";"sp27";0
"dd01";2;"sp06";"sp28";0
"dd01";2;"sp06";"sp29";0
"dd01";2;"sp06";"sp30";0
"dd01";2;"sp07";"sp01";0
"dd01";2;"sp07";"sp02";0
"dd01";2;"sp07";"sp03";0
"dd01";2;"sp07";"sp04";0
"dd01";2;"sp07";"sp05";0
"dd01";2;"sp07";"sp06";0
"dd01";2;"sp07";"sp07";1
"dd01";2;"sp07";"sp08";0
"dd01";2;"sp07";"sp09";0
"dd01";2;"sp07";"sp10";0
"dd01";2;"sp07";"sp11";0
"dd01";2;"sp07";"sp12";0
"dd01";2;"sp07";"sp13";0
"dd01";2;"sp07";"sp14";1,17203153086874
"dd01";2;"sp07";"sp15";0
"dd01";2;"sp07";"sp16";0
"dd01";2;"sp07";"sp17";0
"dd01";2;"sp07";"sp18";0,54710828533919
"dd01";2;"sp07";"sp19";0
"dd01";2;"sp07";"sp20";0,498863946025395
"dd01";2;"sp07";"sp21";0
"dd01";2;"sp07";"sp22";0
"dd01";2;"sp07";"sp23";0
"dd01";2;"sp07";"sp24";0
"dd01";2;"sp07";"sp25";0
"dd01";2;"sp07";"sp26";0
"dd01";2;"sp07";"sp27";0
"dd01";2;"sp07";"sp28";0
"dd01";2;"sp07";"sp29";0
"dd01";2;"sp07";"sp30";0
"dd01";2;"sp08";"sp01";0
"dd01";2;"sp08";"sp02";0
"dd01";2;"sp08";"sp03";0
"dd01";2;"sp08";"sp04";0
"dd01";2;"sp08";"sp05";0
"dd01";2;"sp08";"sp06";0
"dd01";2;"sp08";"sp07";0
"dd01";2;"sp08";"sp08";1
"dd01";2;"sp08";"sp09";0
"dd01";2;"sp08";"sp10";0,529429423537203
"dd01";2;"sp08";"sp11";0
"dd01";2;"sp08";"sp12";0
"dd01";2;"sp08";"sp13";0
"dd01";2;"sp08";"sp14";0
"dd01";2;"sp08";"sp15";0
"dd01";2;"sp08";"sp16";0
"dd01";2;"sp08";"sp17";0
"dd01";2;"sp08";"sp18";0
"dd01";2;"sp08";"sp19";0
"dd01";2;"sp08";"sp20";0
"dd01";2;"sp08";"sp21";0
"dd01";2;"sp08";"sp22";0
"dd01";2;"sp08";"sp23";0
"dd01";2;"sp08";"sp24";0
"dd01";2;"sp08";"sp25";0
"dd01";2;"sp08";"sp26";0
"dd01";2;"sp08";"sp27";0
"dd01";2;"sp08";"sp28";0
"dd01";2;"sp08";"sp29";0
"dd01";2;"sp08";"sp30";0
"dd01";2;"sp09";"sp01";0
"dd01";2;"sp09";"sp02";0
"dd01";2;"sp09";"sp03";0
"dd01";2;"sp09";"sp04";0
"dd01";2;"sp09";"sp05";0,146814529727523
"dd01";2;"sp09";"sp06";0
"dd01";2;"sp09";"sp07";0
"dd01";2;"sp09";"sp08";0
"dd01";2;"sp09";"sp09";1
"dd01";2;"sp09";"sp10";0
"dd01";2;"sp09";"sp11";0
"dd01";2;"sp09";"sp12";0
"dd01";2;"sp09";"sp13";0
"dd01";2;"sp09";"sp14";0
"dd01";2;"sp09";"sp15";0
"dd01";2;"sp09";"sp16";0
"dd01";2;"sp09";"sp17";0
"dd01";2;"sp09";"sp18";0
"dd01";2;"sp09";"sp19";0
"dd01";2;"sp09";"sp20";0
"dd01";2;"sp09";"sp21";0
"dd01";2;"sp09";"sp22";0
"dd01";2;"sp09";"sp23";0
"dd01";2;"sp09";"sp24";0
"dd01";2;"sp09";"sp25";0
"dd01";2;"sp09";"sp26";0
"dd01";2;"sp09";"sp27";0
"dd01";2;"sp09";"sp28";0
"dd01";2;"sp09";"sp29";0
"dd01";2;"sp09";"sp30";0
"dd01";2;"sp10";"sp01";0,715525846765491
"dd01";2;"sp10";"sp02";0
"dd01";2;"sp10";"sp03";0,292368052461713
"dd01";2;"sp10";"sp04";0
"dd01";2;"sp10";"sp05";0
"dd01";2;"sp10";"sp06";0
"dd01";2;"sp10";"sp07";0
"dd01";2;"sp10";"sp08";0,370644505259853
"dd01";2;"sp10";"sp09";0
"dd01";2;"sp10";"sp10";1
"dd01";2;"sp10";"sp11";0
"dd01";2;"sp10";"sp12";0,55217064128207
"dd01";2;"sp10";"sp13";0
"dd01";2;"sp10";"sp14";0
"dd01";2;"sp10";"sp15";0
"dd01";2;"sp10";"sp16";0
"dd01";2;"sp10";"sp17";0
"dd01";2;"sp10";"sp18";0
"dd01";2;"sp10";"sp19";0
"dd01";2;"sp10";"sp20";0
"dd01";2;"sp10";"sp21";0
"dd01";2;"sp10";"sp22";0
"dd01";2;"sp10";"sp23";0
"dd01";2;"sp10";"sp24";0
"dd01";2;"sp10";"sp25";0
"dd01";2;"sp10";"sp26";1,13367814278138
"dd01";2;"sp10";"sp27";0
"dd01";2;"sp10";"sp28";0
"dd01";2;"sp10";"sp29";0
"dd01";2;"sp10";"sp30";0,552508728378658
"dd01";2;"sp11";"sp01";0
"dd01";2;"sp11";"sp02";0
"dd01";2;"sp11";"sp03";0
"dd01";2;"sp11";"sp04";0
"dd01";2;"sp11";"sp05";0
"dd01";2;"sp11";"sp06";0
"dd01";2;"sp11";"sp07";0
"dd01";2;"sp11";"sp08";0
"dd01";2;"sp11";"sp09";0
"dd01";2;"sp11";"sp10";0
"dd01";2;"sp11";"sp11";1
"dd01";2;"sp11";"sp12";0
"dd01";2;"sp11";"sp13";0,0823368009852466
"dd01";2;"sp11";"sp14";0
"dd01";2;"sp11";"sp15";0
"dd01";2;"sp11";"sp16";0
"dd01";2;"sp11";"sp17";0
"dd01";2;"sp11";"sp18";0
"dd01";2;"sp11";"sp19";0
"dd01";2;"sp11";"sp20";0
"dd01";2;"sp11";"sp21";0
"dd01";2;"sp11";"sp22";0,498830185455072
"dd01";2;"sp11";"sp23";0
"dd01";2;"sp11";"sp24";0,0973574385984055
"dd01";2;"sp11";"sp25";0
"dd01";2;"sp11";"sp26";0
"dd01";2;"sp11";"sp27";0
"dd01";2;"sp11";"sp28";0
"dd01";2;"sp11";"sp29";0
"dd01";2;"sp11";"sp30";0,00616003195732053
"dd01";2;"sp12";"sp01";0
"dd01";2;"sp12";"sp02";0
"dd01";2;"sp12";"sp03";0
"dd01";2;"sp12";"sp04";0
"dd01";2;"sp12";"sp05";0
"dd01";2;"sp12";"sp06";0
"dd01";2;"sp12";"sp07";0
"dd01";2;"sp12";"sp08";0
"dd01";2;"sp12";"sp09";0
"dd01";2;"sp12";"sp10";0,610794362196936
"dd01";2;"sp12";"sp11";0
"dd01";2;"sp12";"sp12";1
"dd01";2;"sp12";"sp13";0
"dd01";2;"sp12";"sp14";0
"dd01";2;"sp12";"sp15";0
"dd01";2;"sp12";"sp16";0
"dd01";2;"sp12";"sp17";0
"dd01";2;"sp12";"sp18";0
"dd01";2;"sp12";"sp19";0
"dd01";2;"sp12";"sp20";0
"dd01";2;"sp12";"sp21";0
"dd01";2;"sp12";"sp22";0
"dd01";2;"sp12";"sp23";0
"dd01";2;"sp12";"sp24";0
"dd01";2;"sp12";"sp25";0
"dd01";2;"sp12";"sp26";0
"dd01";2;"sp12";"sp27";0
"dd01";2;"sp12";"sp28";0
"dd01";2;"sp12";"sp29";0
"dd01";2;"sp12";"sp30";0
"dd01";2;"sp13";"sp01";0
"dd01";2;"sp13";"sp02";0
"dd01";2;"sp13";"sp03";0
"dd01";2;"sp13";"sp04";0
"dd01";2;"sp13";"sp05";0
"dd01";2;"sp13";"sp06";0
"dd01";2;"sp13";"sp07";0
"dd01";2;"sp13";"sp08";0
"dd01";2;"sp13";"sp09";0
"dd01";2;"sp13";"sp10";0
"dd01";2;"sp13";"sp11";0,0148342809784235
"dd01";2;"sp13";"sp12";0
"dd01";2;"sp13";"sp13";1
"dd01";2;"sp13";"sp14";0
"dd01";2;"sp13";"sp15";0
"dd01";2;"sp13";"sp16";0
"dd01";2;"sp13";"sp17";0
"dd01";2;"sp13";"sp18";0
"dd01";2;"sp13";"sp19";0
"dd01";2;"sp13";"sp20";0
"dd01";2;"sp13";"sp21";0
"dd01";2;"sp13";"sp22";0
"dd01";2;"sp13";"sp23";0
"dd01";2;"sp13";"sp24";0
"dd01";2;"sp13";"sp25";0
"dd01";2;"sp13";"sp26";0
"dd01";2;"sp13";"sp27";0
"dd01";2;"sp13";"sp28";0
"dd01";2;"sp13";"sp29";0
"dd01";2;"sp13";"sp30";0
"dd01";2;"sp14";"sp01";0
"dd01";2;"sp14";"sp02";0
"dd01";2;"sp14";"sp03";0,820129687199918
"dd01";2;"sp14";"sp04";0
"dd01";2;"sp14";"sp05";0
"dd01";2;"sp14";"sp06";0
"dd01";2;"sp14";"sp07";0,145972632320922
"dd01";2;"sp14";"sp08";0
"dd01";2;"sp14";"sp09";0
"dd01";2;"sp14";"sp10";0
"dd01";2;"sp14";"sp11";0
"dd01";2;"sp14";"sp12";0
"dd01";2;"sp14";"sp13";0
"dd01";2;"sp14";"sp14";1
"dd01";2;"sp14";"sp15";0
"dd01";2;"sp14";"sp16";0
"dd01";2;"sp14";"sp17";0
"dd01";2;"sp14";"sp18";0
"dd01";2;"sp14";"sp19";0
"dd01";2;"sp14";"sp20";0
"dd01";2;"sp14";"sp21";0,70890132091639
"dd01";2;"sp14";"sp22";0
"dd01";2;"sp14";"sp23";0
"dd01";2;"sp14";"sp24";0
"dd01";2;"sp14";"sp25";0
"dd01";2;"sp14";"sp26";0
"dd01";2;"sp14";"sp27";0
"dd01";2;"sp14";"sp28";0,874449990905544
"dd01";2;"sp14";"sp29";0
"dd01";2;"sp14";"sp30";0
"dd01";2;"sp15";"sp01";0
"dd01";2;"sp15";"sp02";0
"dd01";2;"sp15";"sp03";0,499631491111848
"dd01";2;"sp15";"sp04";0
"dd01";2;"sp15";"sp05";0
"dd01";2;"sp15";"sp06";0
"dd01";2;"sp15";"sp07";0
"dd01";2;"sp15";"sp08";0
"dd01";2;"sp15";"sp09";0
"dd01";2;"sp15";"sp10";0
"dd01";2;"sp15";"sp11";0
"dd01";2;"sp15";"sp12";0
"dd01";2;"sp15";"sp13";0
"dd01";2;"sp15";"sp14";0
"dd01";2;"sp15";"sp15";1
"dd01";2;"sp15";"sp16";0
"dd01";2;"sp15";"sp17";0
"dd01";2;"sp15";"sp18";0
"dd01";2;"sp15";"sp19";0
"dd01";2;"sp15";"sp20";0
"dd01";2;"sp15";"sp21";0
"dd01";2;"sp15";"sp22";0
"dd01";2;"sp15";"sp23";0
"dd01";2;"sp15";"sp24";0
"dd01";2;"sp15";"sp25";0
"dd01";2;"sp15";"sp26";0
"dd01";2;"sp15";"sp27";0
"dd01";2;"sp15";"sp28";0
"dd01";2;"sp15";"sp29";0
"dd01";2;"sp15";"sp30";0
"dd01";2;"sp16";"sp01";0
"dd01";2;"sp16";"sp02";0
"dd01";2;"sp16";"sp03";0
"dd01";2;"sp16";"sp04";0
"dd01";2;"sp16";"sp05";0,553579093317973
"dd01";2;"sp16";"sp06";0
"dd01";2;"sp16";"sp07";0
"dd01";2;"sp16";"sp08";0
"dd01";2;"sp16";"sp09";0
"dd01";2;"sp16";"sp10";0
"dd01";2;"sp16";"sp11";0
"dd01";2;"sp16";"sp12";0
"dd01";2;"sp16";"sp13";0
"dd01";2;"sp16";"sp14";0
"dd01";2;"sp16";"sp15";0
"dd01";2;"sp16";"sp16";1
"dd01";2;"sp16";"sp17";0,543159674748211
"dd01";2;"sp16";"sp18";0
"dd01";2;"sp16";"sp19";0
"dd01";2;"sp16";"sp20";0
"dd01";2;"sp16";"sp21";0
"dd01";2;"sp16";"sp22";0
"dd01";2;"sp16";"sp23";0
"dd01";2;"sp16";"sp24";0
"dd01";2;"sp16";"sp25";0
"dd01";2;"sp16";"sp26";0
"dd01";2;"sp16";"sp27";0
"dd01";2;"sp16";"sp28";0
"dd01";2;"sp16";"sp29";0
"dd01";2;"sp16";"sp30";0
"dd01";2;"sp17";"sp01";0
"dd01";2;"sp17";"sp02";0
"dd01";2;"sp17";"sp03";0
"dd01";2;"sp17";"sp04";0
"dd01";2;"sp17";"sp05";0
"dd01";2;"sp17";"sp06";0
"dd01";2;"sp17";"sp07";0
"dd01";2;"sp17";"sp08";0
"dd01";2;"sp17";"sp09";0
"dd01";2;"sp17";"sp10";0
"dd01";2;"sp17";"sp11";0
"dd01";2;"sp17";"sp12";0
"dd01";2;"sp17";"sp13";0
"dd01";2;"sp17";"sp14";0
"dd01";2;"sp17";"sp15";0
"dd01";2;"sp17";"sp16";0,618151952604856
"dd01";2;"sp17";"sp17";1
"dd01";2;"sp17";"sp18";0
"dd01";2;"sp17";"sp19";0
"dd01";2;"sp17";"sp20";0
"dd01";2;"sp17";"sp21";0
"dd01";2;"sp17";"sp22";0
"dd01";2;"sp17";"sp23";0
"dd01";2;"sp17";"sp24";0
"dd01";2;"sp17";"sp25";0
"dd01";2;"sp17";"sp26";0
"dd01";2;"sp17";"sp27";0
"dd01";2;"sp17";"sp28";0
"dd01";2;"sp17";"sp29";0
"dd01";2;"sp17";"sp30";0
"dd01";2;"sp18";"sp01";0
"dd01";2;"sp18";"sp02";0
"dd01";2;"sp18";"sp03";0
"dd01";2;"sp18";"sp04";0
"dd01";2;"sp18";"sp05";0
"dd01";2;"sp18";"sp06";0,00153188526778681
"dd01";2;"sp18";"sp07";0,557948813000573
"dd01";2;"sp18";"sp08";0
"dd01";2;"sp18";"sp09";0
"dd01";2;"sp18";"sp10";0
"dd01";2;"sp18";"sp11";0
"dd01";2;"sp18";"sp12";0
"dd01";2;"sp18";"sp13";0
"dd01";2;"sp18";"sp14";0
"dd01";2;"sp18";"sp15";0
"dd01";2;"sp18";"sp16";0
"dd01";2;"sp18";"sp17";0
"dd01";2;"sp18";"sp18";1
"dd01";2;"sp18";"sp19";0
"dd01";2;"sp18";"sp20";0
"dd01";2;"sp18";"sp21";0
"dd01";2;"sp18";"sp22";0
"dd01";2;"sp18";"sp23";0
"dd01";2;"sp18";"sp24";0
